Order,Lot Frontage,Lot Frontage,Garage Area,House Style,Fireplaces,Garage Type,Garage Cars,Yr Sold,SalePrice
2783,50.0,50.0,317.0,2Story,0,Attchd,1.0,2006,157500
2784,42.0,42.0,672.0,SLvl,0,Detchd,3.0,2006,174000
2785,69.0,69.0,300.0,1Story,1,Attchd,1.0,2006,128500
2786,120.0,120.0,288.0,1Story,0,Attchd,1.0,2006,128500
2787,70.0,70.0,552.0,1Story,0,Attchd,2.0,2006,149900
2788,60.0,60.0,297.0,1Story,0,Detchd,1.0,2006,119900
2789,,,484.0,2Story,0,Detchd,2.0,2006,137000
2790,90.0,90.0,586.0,2Story,1,Attchd,2.0,2006,255000
2791,,,591.0,2Story,0,Attchd,2.0,2006,222000
2792,45.0,45.0,530.0,2Story,1,Attchd,2.0,2006,214000
2793,,,418.0,1Story,1,Attchd,2.0,2006,220000
2794,,,748.0,1Story,1,Attchd,3.0,2006,275000
2795,70.0,70.0,529.0,2Story,0,BuiltIn,2.0,2006,197000
2796,,,900.0,1Story,0,Attchd,3.0,2006,230000
2797,67.0,67.0,646.0,2Story,1,Attchd,3.0,2006,268500
2798,,,467.0,2Story,1,Attchd,2.0,2006,210900
2799,90.0,90.0,555.0,2Story,1,Attchd,3.0,2006,227000
2800,90.0,90.0,610.0,2Story,1,Attchd,2.0,2006,237000
2801,75.0,75.0,583.0,2Story,1,Detchd,2.0,2006,274300
2802,70.0,70.0,484.0,1Story,1,Attchd,2.0,2006,216837
2803,37.0,37.0,420.0,1Story,0,Attchd,2.0,2006,133000
2804,37.0,37.0,420.0,1Story,1,Attchd,2.0,2006,155900
2805,120.0,120.0,685.0,2Story,1,Attchd,2.0,2006,233230
2806,70.0,70.0,545.0,1Story,0,Attchd,2.0,2006,207000
2807,41.0,41.0,434.0,2Story,1,BuiltIn,2.0,2006,195000
2808,70.0,70.0,544.0,1Story,0,Attchd,2.0,2006,200000
2809,74.0,74.0,578.0,2Story,0,Attchd,2.0,2006,203160
2810,70.0,70.0,572.0,2Story,0,Attchd,2.0,2006,195800
2811,84.0,84.0,782.0,1Story,0,Attchd,3.0,2006,212900
2812,89.0,89.0,565.0,2Story,0,Attchd,2.0,2006,196500
2813,65.0,65.0,502.0,1Story,0,Attchd,2.0,2006,198000
2814,68.0,68.0,564.0,2Story,0,Attchd,2.0,2006,173900
2815,65.0,65.0,390.0,2Story,1,Attchd,2.0,2006,163990
2816,65.0,65.0,400.0,1Story,1,Attchd,2.0,2006,164990
2817,67.0,67.0,528.0,2Story,0,Attchd,2.0,2006,98000
2818,134.0,134.0,528.0,1Story,2,Attchd,2.0,2006,149900
2819,67.0,67.0,396.0,1Story,0,Detchd,2.0,2006,102000
2820,38.0,38.0,0.0,SFoyer,0,,0.0,2006,127500
2821,35.0,35.0,0.0,SFoyer,0,,0.0,2006,127500
2822,73.0,73.0,360.0,1Story,0,Attchd,1.0,2006,119900
2823,62.0,62.0,616.0,2Story,1,BuiltIn,2.0,2006,196500
2824,75.0,75.0,0.0,1Story,0,,0.0,2006,117250
2825,90.0,90.0,502.0,2Story,1,BuiltIn,2.0,2006,229000
2826,35.0,35.0,525.0,SLvl,0,Basment,2.0,2006,145000
2827,35.0,35.0,525.0,SFoyer,0,Basment,2.0,2006,140000
2828,35.0,35.0,525.0,SFoyer,0,Basment,2.0,2006,142500
2829,24.0,24.0,380.0,2Story,0,Detchd,2.0,2006,134000
2830,24.0,24.0,380.0,2Story,0,Detchd,2.0,2006,130000
2831,24.0,24.0,380.0,2Story,0,Detchd,2.0,2006,130000
2832,24.0,24.0,380.0,2Story,0,Detchd,2.0,2006,137500
2833,32.0,32.0,380.0,2Story,0,Detchd,2.0,2006,130000
2834,56.0,56.0,265.0,1.5Fin,0,Attchd,1.0,2006,97900
2835,72.0,72.0,528.0,1.5Fin,0,Detchd,2.0,2006,92000
2836,62.0,62.0,288.0,1.5Fin,0,Attchd,1.0,2006,107000
2837,58.0,58.0,0.0,1.5Fin,0,,0.0,2006,81000
2838,60.0,60.0,392.0,1.5Fin,0,Attchd,1.0,2006,104900
2839,60.0,60.0,572.0,1Story,0,Detchd,2.0,2006,115000
2840,60.0,60.0,609.0,1Story,1,2Types,2.0,2006,125000
2841,45.0,45.0,280.0,1.5Fin,0,Detchd,1.0,2006,116000
2842,45.0,45.0,0.0,1.5Fin,1,,0.0,2006,83000
2843,60.0,60.0,440.0,2.5Fin,0,Detchd,1.0,2006,118500
2844,60.0,60.0,216.0,1Story,0,Detchd,1.0,2006,35000
2845,76.0,76.0,275.0,1.5Fin,0,Detchd,1.0,2006,121000
2846,,,0.0,2Story,0,,0.0,2006,160000
2847,60.0,60.0,240.0,1.5Fin,2,Attchd,1.0,2006,140000
2848,60.0,60.0,240.0,1.5Fin,0,Detchd,1.0,2006,137000
2849,58.0,58.0,440.0,1.5Fin,0,Attchd,1.0,2006,128000
2850,43.0,43.0,312.0,2Story,2,Detchd,1.0,2006,160000
2851,96.0,96.0,180.0,2Story,0,Detchd,1.0,2006,138887
2852,69.0,69.0,216.0,2Story,0,Detchd,1.0,2006,149000
2853,60.0,60.0,0.0,1.5Fin,0,,0.0,2006,102000
2854,54.0,54.0,288.0,2.5Unf,1,Detchd,1.0,2006,167000
2855,54.0,54.0,216.0,2Story,1,Detchd,1.0,2006,200100
2856,84.0,84.0,240.0,1.5Fin,2,Detchd,1.0,2006,131000
2857,51.0,51.0,240.0,1.5Fin,0,Detchd,1.0,2006,112000
2858,60.0,60.0,642.0,2Story,1,Detchd,3.0,2006,140000
2859,66.0,66.0,318.0,2Story,1,Detchd,1.0,2006,195000
2860,,,400.0,2Story,2,Detchd,2.0,2006,230000
2861,80.0,80.0,410.0,1.5Fin,1,Attchd,1.0,2006,194000
2862,80.0,80.0,252.0,1Story,1,Detchd,1.0,2006,137500
2863,86.0,86.0,180.0,1.5Fin,1,Attchd,1.0,2006,250000
2864,81.0,81.0,451.0,1.5Fin,1,Detchd,2.0,2006,218000
2865,80.0,80.0,360.0,2Story,1,Detchd,2.0,2006,239000
2866,70.0,70.0,579.0,2Story,2,2Types,3.0,2006,199500
2867,70.0,70.0,365.0,2Story,1,Attchd,2.0,2006,210000
2868,90.0,90.0,470.0,1Story,1,Attchd,2.0,2006,230000
2869,80.0,80.0,621.0,1Story,1,Attchd,2.0,2006,217500
2870,78.0,78.0,342.0,2Story,3,Attchd,1.0,2006,257000
2871,90.0,90.0,375.0,1Story,2,Attchd,1.0,2006,157000
2872,,,540.0,1Story,1,Attchd,2.0,2006,223000
2873,50.0,50.0,215.0,1Story,0,Detchd,1.0,2006,102000
2874,50.0,50.0,506.0,1.5Fin,0,Detchd,2.0,2006,145400
2875,61.0,61.0,0.0,1Story,0,,0.0,2006,72000
2876,50.0,50.0,272.0,1Story,0,Detchd,1.0,2006,85000
2877,50.0,50.0,327.0,1Story,0,Detchd,1.0,2006,106500
2878,75.0,75.0,384.0,1.5Fin,0,Detchd,1.0,2006,139000
2879,60.0,60.0,570.0,1.5Fin,0,CarPort,1.0,2006,108000
2880,69.0,69.0,0.0,1Story,0,,0.0,2006,51689
2881,50.0,50.0,308.0,1Story,0,Detchd,1.0,2006,35311
2882,50.0,50.0,0.0,1.5Fin,0,,0.0,2006,115000
2883,60.0,60.0,0.0,1.5Fin,0,,0.0,2006,78000
2884,41.0,41.0,495.0,1Story,1,Attchd,2.0,2006,375000
2885,44.0,44.0,525.0,1Story,1,Attchd,2.0,2006,300000
2886,69.0,69.0,576.0,1Story,1,Attchd,2.0,2006,242500
2887,65.0,65.0,616.0,1Story,0,2Types,2.0,2006,145000
2888,70.0,70.0,490.0,1Story,0,Attchd,2.0,2006,209000
2889,78.0,78.0,504.0,SFoyer,0,Attchd,2.0,2006,135000
2890,140.0,140.0,528.0,SLvl,0,Attchd,2.0,2006,148000
2891,82.0,82.0,766.0,1Story,0,2Types,3.0,2006,171000
2892,42.0,42.0,628.0,2Story,2,Attchd,2.0,2006,335000
2893,,,312.0,1Story,0,Attchd,1.0,2006,230000
2894,,,518.0,1Story,2,Attchd,2.0,2006,250764
2895,,,511.0,1Story,1,Attchd,2.0,2006,228000
2896,54.0,54.0,551.0,1Story,1,Attchd,2.0,2006,176000
2897,50.0,50.0,484.0,1Story,1,Attchd,2.0,2006,180000
2898,,,693.0,2Story,0,Attchd,2.0,2006,250000
2899,,,470.0,1Story,0,Attchd,2.0,2006,202000
2900,85.0,85.0,765.0,1Story,1,Attchd,3.0,2006,312500
2901,95.0,95.0,714.0,1Story,2,Attchd,3.0,2006,320000
2902,88.0,88.0,880.0,1Story,2,Attchd,3.0,2006,369900
2903,88.0,88.0,682.0,1Story,1,Attchd,3.0,2006,359900
2904,125.0,125.0,270.0,1Story,0,Attchd,1.0,2006,81500
2905,78.0,78.0,784.0,SFoyer,0,Attchd,4.0,2006,215000
2906,32.0,32.0,402.0,1Story,0,Attchd,2.0,2006,164000
2907,32.0,32.0,405.0,1Story,0,Attchd,2.0,2006,153500
2908,90.0,90.0,0.0,1Story,0,,0.0,2006,84500
2909,41.0,41.0,336.0,2Story,1,BuiltIn,1.0,2006,104500
2910,41.0,41.0,336.0,2Story,1,Attchd,1.0,2006,127000
2911,42.0,42.0,576.0,2Story,1,Attchd,2.0,2006,151400
2912,58.0,58.0,288.0,1Story,0,Attchd,1.0,2006,126500
2913,,,928.0,1Story,0,2Types,3.0,2006,146500
2914,21.0,21.0,0.0,SFoyer,0,,0.0,2006,73000
2915,21.0,21.0,253.0,2Story,0,Attchd,1.0,2006,79400
2916,80.0,80.0,336.0,1Story,1,Attchd,1.0,2006,140000
2917,21.0,21.0,0.0,SFoyer,0,,0.0,2006,92000
2918,21.0,21.0,286.0,2Story,0,CarPort,1.0,2006,87550
2919,21.0,21.0,0.0,2Story,0,,0.0,2006,79500
2920,21.0,21.0,0.0,2Story,0,,0.0,2006,90500
2921,21.0,21.0,286.0,2Story,0,CarPort,1.0,2006,71000
2922,55.0,55.0,574.0,1Story,0,Attchd,2.0,2006,150900
2923,63.0,63.0,560.0,1Story,0,Detchd,2.0,2006,188000
2924,80.0,80.0,484.0,1Story,1,Attchd,2.0,2006,160000
2925,160.0,160.0,576.0,1Story,1,Detchd,2.0,2006,131000
2926,37.0,37.0,588.0,SLvl,0,Detchd,2.0,2006,142500
2927,,,484.0,1Story,0,Attchd,2.0,2006,131000
2928,62.0,62.0,0.0,SFoyer,0,,0.0,2006,132000
2929,77.0,77.0,418.0,1Story,1,Attchd,2.0,2006,170000
2930,74.0,74.0,650.0,2Story,1,Attchd,3.0,2006,188000
